BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6616,69, ,A9,1559 EAST 9TH   STREET, ,11230,1,0,1,"1,800","1,404",1930, 	1 ,A9," $	800,000.00 ",5/2/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6633,52, ,A9,1869 MCDONALD AVENUE, ,11223,1,0,1,"3,198","1,008",1925, 	1 ,A9," $	790,000.00 ",3/7/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6635,41, ,A9,431 QUENTIN ROAD, ,11223,1,0,1,"2,000","1,184",1930, 	1 ,A9," $	790,500.00 ",6/26/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6637,51, ,A9,513 QUENTIN ROAD, ,11223,1,0,1,"4,600","1,530",1930, 	1 ,A9," $	3,300,000.00 ",7/26/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6639,34, ,A9,1656 EAST 8TH STREET, ,11223,1,0,1,"2,049","1,370",1930, 	1 ,A9," $	800,000.00 ",6/5/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6639,68, ,A9,1729 EAST 7TH   STREET, ,11223,1,0,1,"2,028","1,172",1930, 	1 ,A9, $	-00.00 ,5/22/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6639,79, ,A9,1705 EAST 7TH, ,11223,1,0,1,"3,635","1,560",1920, 	1 ,A9," $	1,256,000.00 ",6/21/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6640,35, ,A1,1670 EAST 9TH STREET, ,11223,1,0,1,"2,000","1,626",1925, 	1 ,A1, $	-00.00 ,3/23/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6640,35, ,A1,1670 EAST 9TH STREET, ,11223,1,0,1,"2,000","1,626",1925, 	1 ,A1," $	915,000.00 ",3/23/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6641,54, ,A5,1659 EAST 9TH STREET, ,11223,1,0,1,"2,000","1,400",1930, 	1 ,A5, $	-00.00 ,3/9/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6658,17, ,A9,1776 EAST 2ND   STREET, ,11223,1,0,1,"1,960","1,184",1920, 	1 ,A9," $	790,000.00 ",11/29/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6658,18, ,A9,1778 EAST 2ND   STREET, ,11223,1,0,1,"1,960","1,184",1920, 	1 ,A9," $	1,190,000.00 ",5/25/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6659,2, ,A9,392 QUENTIN ROAD, ,11223,1,0,1,"2,025","1,168",1925, 	1 ,A9," $	1,330,000.00 ",1/4/18
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6659,79, ,A9,1795 EAST 2ND STREET, ,11223,1,0,1,"2,260","1,510",1920, 	1 ,A9, $	-00.00 ,11/15/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6661,65, ,A1,1813 EAST 4TH   STREET, ,11223,1,0,1,"2,625","1,424",1925, 	1 ,A1," $	1,850,000.00 ",7/6/17
3,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS                    ,1,6662,5, ,A3,514 QUENTIN ROAD, ,11223,1,0,1,"4,600","5,700",2001, 	1 ,A3, $	-00.00 ,8/22/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5353,49, ,B3,121 AVENUE C, ,11218,2,0,2,"1,620","1,188",1910, 	1 ,B3, $	-00.00 ,3/8/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5353,94, ,S2,471 MCDONALD AVENUE, ,11218,2,1,3,900,"3,200",1930, 	1 ,S2, $	-00.00 ,3/21/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5356,57, ,B2,443 EAST 4TH STREET, ,11218,2,0,2,"3,000","3,183",1910, 	1 ,B2, $	-00.00 ,11/30/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5356,69, ,B2,413 EAST 4TH   STREET, ,11218,2,0,2,"3,000","2,560",1930, 	1 ,B2," $	1,470,000.00 ",9/7/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5360,26, ,B3,248 EAST 9TH   STREET, ,11218,2,0,2,"2,100","1,624",1910, 	1 ,B3," $	815,000.00 ",3/3/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5360,27, ,B2,252 EAST 9TH   STREET, ,11218,2,0,2,"4,000","1,700",1901, 	1 ,B2," $	900,000.00 ",3/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5370,37, ,B1,514 EAST 2ND   STREET, ,11218,2,0,2,"3,135","2,640",1925, 	1 ,B1, $	-00.00 ,3/31/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5370,37, ,B1,514 EAST 2ND   STREET, ,11218,2,0,2,"3,135","2,640",1925, 	1 ,B1, $	-00.00 ,3/31/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5371,29, ,B1,534 EAST 3RD   STREET, ,11218,2,0,2,"2,500","2,600",1925, 	1 ,B1," $	999,000.00 ",6/28/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5371,32, ,B1,542 EAST 3RD STREET, ,11218,2,0,2,"2,450","3,628",1925, 	1 ,B1, $	-00.00 ,10/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5371,32, ,B1,542 EAST 3RD STREET, ,11218,2,0,2,"2,450","3,628",1925, 	1 ,B1, $	-00.00 ,10/17/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5375,7, ,B2,622 AVENUE C, ,11218,2,0,2,"5,300","2,504",1925, 	1 ,B2," $	919,000.00 ",4/27/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5375,19, ,B2,466 EAST 7 STREET, ,11218,2,0,2,"3,333","3,322",1925, 	1 ,B2, $	-00.00 ,6/23/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5375,31, ,B2,498 EAST 7TH STREET, ,11218,2,0,2,"2,667","1,954",1925, 	1 ,B2," $	900,000.00 ",6/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5375,70, ,B2,379 OCEAN PARKWAY, ,11218,2,0,2,"6,000","2,677",1925, 	1 ,B2," $	3,450,000.00 ",4/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5377,3, ,B3,808 AVENUE C, ,11218,2,0,2,"2,500","2,103",1905, 	1 ,B3," $	1,099,000.00 ",11/28/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5377,74, ,B3,397 EAST 8TH STREET, ,11218,2,0,2,"3,000","1,495",1905, 	1 ,B3," $	1,699,995.00 ",2/9/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5378,85, ,B2,315 EAST 9TH STREET, ,11218,2,0,2,"1,600","2,616",1925, 	1 ,B2, $	-00.00 ,5/15/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5386,6, ,B2,214 CORTELYOU ROAD, ,11218,2,0,2,"2,000","2,700",1920, 	1 ,B2, $	-00.00 ,4/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5386,56, ,B2,615 EAST 2ND   STREET, ,11218,2,0,2,"2,000","2,118",1910, 	1 ,B2," $	475,000.00 ",1/18/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5386,67, ,B2,593 EAST 2ND   STREET, ,11218,2,0,2,"4,000","3,498",1910, 	1 ,B2, $	-00.00 ,4/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5386,67, ,B2,593 EAST 2ND   STREET, ,11218,2,0,2,"4,000","3,498",1910, 	1 ,B2, $	-00.00 ,4/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5387,11, ,B1,580 EAST 4TH   STREET, ,11218,2,0,2,"2,000","1,870",1920, 	1 ,B1, $	-00.00 ,8/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5387,38, ,B3,644 EAST 4TH   STREET, ,11218,2,0,2,"3,300","1,400",1920, 	1 ,B3, $	-00.00 ,12/21/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5388,30, ,B3,628 EAST 5TH   STREET, ,11218,2,0,2,"4,000","2,548",1920, 	1 ,B3, $	-00.00 ,6/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5389,72, ,B1,621 EAST 5TH   STREET, ,11218,2,0,2,"3,000","2,208",1915, 	1 ,B1, $	-00.00 ,11/30/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5390,25, ,B2,572 EAST 7TH   STREET, ,11218,2,0,2,"3,000","1,854",1915, 	1 ,B2," $	940,000.00 ",4/6/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5396,8, ,B3,218 DITMAS AVENUE, ,11218,2,0,2,"2,400","2,271",1899, 	1 ,B3," $	998,000.00 ",3/22/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5396,21, ,B3,696 EAST 3RD STREET, ,11218,2,0,2,"3,000","2,998",1905, 	1 ,B3, $	-00.00 ,8/28/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5397,22, ,B3,704 EAST 4TH STREET, ,11218,2,0,2,"4,000","1,808",1910, 	1 ,B3, $	-00.00 ,3/31/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5397,58, ,B3,735 EAST 3RD STREET, ,11218,2,0,2,"4,100","4,278",1910, 	1 ,B3, $	-00.00 ,12/22/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5397,58, ,B3,735 EAST 3RD STREET, ,11218,2,0,2,"4,100","4,278",1910, 	1 ,B3, $	-00.00 ,7/7/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5400,26, ,B1,676 EAST 7TH   STREET, ,11218,2,0,2,"2,750","2,440",1925, 	1 ,B1, $	-00.00 ,5/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5400,34, ,B2,694 EAST 7TH   STREET, ,11218,2,0,2,"4,235","3,500",1925, 	1 ,B2," $	1,650,000.00 ",11/13/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5400,72, ,B2,571 OCEAN PARKWAY, ,11218,2,0,2,"5,600","3,552",1925, 	1 ,B2, $	10.00 ,3/1/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5401,70, ,B2,685 EAST 7 STREET, ,11218,2,0,2,"4,519","3,500",1920, 	1 ,B2, $	-00.00 ,11/2/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5401,79, ,B1,663 EAST SEVENTH STREET, ,11218,2,0,2,"3,013","2,480",1925, 	1 ,B1, $	-00.00 ,7/14/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5401,79, ,B1,663 EAST 7TH   STREET, ,11218,2,0,2,"3,013","2,480",1925, 	1 ,B1, $	-00.00 ,5/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5401,80, ,B1,659 EAST 7TH STREET, ,11218,2,0,2,"3,013","2,480",1925, 	1 ,B1," $	995,000.00 ",3/16/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5408,30, ,B3,778 E 2ND STREET, ,11218,2,0,2,"2,500","2,015",1930, 	1 ,B3, $	-00.00 ,9/26/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5410,34, ,B3,776 EAST 4TH STREET, ,11218,2,0,2,"4,000","2,837",1910, 	1 ,B3, $	-00.00 ,10/27/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5410,34, ,B3,776 EAST 4TH STREET, ,11218,2,0,2,"4,000","2,837",1910, 	1 ,B3, $	-00.00 ,9/27/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5412,5, ,B2,787 EAST 5TH STREET, ,11218,2,0,2,"2,685","2,396",1920, 	1 ,B2," $	1,400,000.00 ",9/11/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5412,5, ,B2,787 EAST 5TH STREET, ,11218,2,0,2,"2,685","2,396",1920, 	1 ,B2, $	-00.00 ,9/11/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5416,21, ,B1,4133 18 AVE, ,11218,2,0,2,"2,531","2,080",1915, 	1 ,B1, $	-00.00 ,12/11/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5419,42, ,B2,79 LAWRENCE AVENUE, ,11230,2,0,2,"2,285","1,800",1899, 	1 ,B2," $	999,000.00 ",9/26/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5419,50, ,B2,61 LAWRENCE AVENUE, ,11230,2,0,2,"3,013","2,316",1925, 	1 ,B2," $	1,200,000.00 ",11/14/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5420,31, ,B3,176 WEBSTER AVENUE, ,11230,2,0,2,"4,470","2,357",1905, 	1 ,B3, $	-00.00 ,8/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5422,14, ,B2,74 LAWRENCE AVENUE, ,11230,2,0,2,"3,339","1,892",1901, 	1 ,B2," $	700,000.00 ",5/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5422,15, ,B2,76 LAWRENCE AVENUE, ,11230,2,0,2,"3,339","1,892",1901, 	1 ,B2," $	1,300,000.00 ",5/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5422,17, ,B2,78 LAWRENCE AVENUE, ,11230,2,0,2,"3,339","1,892",1901, 	1 ,B2, $	-00.00 ,5/9/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5423,59, ,B1,169 PARKVILLE AVENUE, ,11230,2,0,2,"2,003","2,000",1910, 	1 ,B1," $	1,200,000.00 ",11/29/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5423,76, ,B1,131 PARKVILLE AVENUE, ,11230,2,0,2,"3,030","2,608",1925, 	1 ,B1," $	1,400,000.00 ",5/22/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5426,34, ,B1,86 PARKVILLE AVENUE, ,11230,2,0,2,"2,053","2,196",1905, 	1 ,B1, $	-00.00 ,12/26/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5427,31, ,B2,156 PARKVILLE AVENUE, ,11230,2,0,2,"2,316","1,584",1905, 	1 ,B2, $	-00.00 ,11/27/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5428,57, ,B3,907 FOSTER AVENUE, ,11230,2,0,2,"1,669","1,512",1920, 	1 ,B3, $	-00.00 ,12/14/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5429,14, ,B1,336 PARKVILLE AVE, ,11230,2,0,2,"2,003","3,240",1899, 	1 ,B1, $	-00.00 ,6/13/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5429,19, ,S2,1012 CONEY ISLAND AVENUE, ,11230,2,1,3,"1,490","2,350",1933, 	1 ,S2," $	1,100,000.00 ",5/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5495,845, ,B2,422 AVENUE J, ,11230,2,0,2,"6,000","1,991",1935, 	1 ,B2," $	1,650,000.00 ",9/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6495,49, ,B3,885 EAST 7TH ST, ,11230,2,0,2,"3,013","1,394",1925, 	1 ,B3," $	825,000.00 ",9/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6503,92, ,B3,415 ELMWOOD AVENUE, ,11230,2,0,2,"2,992","1,480",1920, 	1 ,B3, $	-00.00 ,11/2/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6503,95, ,B3,409 ELMWOOD AVENUE, ,11230,2,0,2,"2,820","2,685",1925, 	1 ,B3, $	-00.00 ,5/19/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6503,122, ,B3,320 WALSH COURT, ,11230,2,0,2,"2,165","1,120",1920, 	1 ,B3," $	940,000.00 ",8/3/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6504,27, ,B1,119 AVENUE I, ,11230,2,0,2,"1,584","2,286",1925, 	1 ,B1," $	830,000.00 ",3/15/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6506,5, ,B2,312 ELMWOOD, ,11230,2,0,2,"7,445","3,180",1910, 	1 ,B2, $	-00.00 ,5/4/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6507,15, ,B2,1008 EAST 5TH STREET, ,11230,2,0,2,"3,500","4,024",1930, 	1 ,B2," $	2,450,000.00 ",9/11/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6507,31, ,B3,1001 E 4TH ST, ,11230,2,0,2,"4,000","2,472",1920, 	1 ,B3, $	-00.00 ,11/10/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6512,40, ,B2,886 EAST 10TH STREET, ,11230,2,0,2,"3,000","1,832",1925, 	1 ,B2, $	-00.00 ,10/30/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6515,23, ,B1,1060 EAST 3RD   STREET, ,11230,2,0,2,"2,900","2,112",1930, 	1 ,B1," $	1,275,000.00 ",10/17/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6515,82, ,B3,1009 E 2ND ST, ,11230,2,0,2,"2,100","1,838",1925, 	1 ,B3," $	1,760,000.00 ",11/10/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6516,55, ,B2,1101 EAST 3RD STREET, ,11230,2,0,2,"3,333","2,048",1930, 	1 ,B2," $	1,639,000.00 ",9/26/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6516,57, ,B2,1097 EAST 3 STREET, ,11230,2,0,2,"3,333","2,048",1930, 	1 ,B2, $	-00.00 ,3/20/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6518,32, ,B2,4639 BAY PARKWAY, ,11230,2,0,2,"3,280","2,232",1925, 	1 ,B2," $	1,400,000.00 ",6/27/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6518,80, ,B1,4640 BAY PARKWAY, ,11230,2,0,2,"3,950","3,090",1945, 	1 ,B1, $	-00.00 ,7/24/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6522,41, ,B2,976 EAST 10TH STREET, ,11230,2,0,2,"3,000","3,098",1930, 	1 ,B2," $	1,522,500.00 ",1/30/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6523,59, ,B2,961 EAST 10TH   STREET, ,11230,2,0,2,"4,000","3,096",1930, 	1 ,B2," $	1,615,000.00 ",7/13/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6525,13, ,B2,1132 EAST 3RD   STREET, ,11230,2,0,2,"2,800","2,810",1925, 	1 ,B2," $	1,425,000.00 ",11/13/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6531,37, ,S2,1422 CONEY ISLAND AVENUE, ,11230,2,1,3,"2,000","2,560",1930, 	1 ,S2," $	995,000.00 ",2/6/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6532,73, ,B3,1147 OCEAN PARKWAY, ,11230,2,0,2,"2,520","1,396",1935, 	1 ,B3, $	-00.00 ,10/17/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6532,73, ,B3,1147 OCEAN PARKWAY, ,11230,2,0,2,"2,520","1,396",1935, 	1 ,B3, $	-00.00 ,10/17/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6533,71, ,B2,1241 EAST 7TH STREET, ,11230,2,0,2,"2,410","1,666",1930, 	1 ,B2, $	-00.00 ,7/18/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6533,82, ,B1,1221 EAST 7TH   STREET, ,11230,2,0,2,"2,410","2,727",1940, 	1 ,B1," $	1,365,000.00 ",3/30/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6534,58, ,B2,1187 EAST 8TH STREET, ,11230,2,0,2,"2,000","1,716",1920, 	1 ,B2, $	-00.00 ,5/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6534,59, ,B2,1185 EAST 8TH STREET, ,11230,2,0,2,"2,000","1,716",1920, 	1 ,B2," $	2,250,000.00 ",5/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6535,56, ,B2,1169 E 9TH STREET, ,11230,2,0,2,"3,775","2,612",1930, 	1 ,B2," $	2,150,000.00 ",11/2/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6536,66, ,B2,1145 EAST 10TH   STREET, ,11230,2,0,2,"2,350","2,242",1930, 	1 ,B2," $	1,290,500.00 ",5/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6537,144, ,B1,1358 EAST SECOND STREET, ,11230,2,0,2,"2,221","2,063",1965, 	1 ,B1," $	870,000.00 ",2/27/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6540,62, ,B1,1355 EAST 4TH   STREET, ,11230,2,0,2,"2,000","3,806",1930, 	1 ,B1," $	915,000.00 ",9/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6541,55, ,S2,501 AVENUE M, ,11230,2,1,3,"1,763","3,172",1931, 	1 ,S2, $	10.00 ,11/4/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6541,55, ,S2,501 AVENUE M, ,11230,2,1,3,"1,763","3,172",1931, 	1 ,S2, $	10.00 ,11/4/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6542,10, ,B1,626 AVENUE L, ,11230,2,0,2,"3,360","2,620",1930, 	1 ,B1," $	1,700,000.00 ",5/10/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6542,23, ,B2,1324 E 7, ,11230,2,0,2,"2,750","2,480",1925, 	1 ,B2," $	1,200,000.00 ",8/3/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6543,2, ,B2,706 AVENUE L, ,11230,2,0,2,"2,708","2,458",1920, 	1 ,B2, $	-00.00 ,5/8/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6544,18, ,B9,1228 EAST 9TH   STREET, ,11230,2,0,2,"4,000","4,104",1965, 	1 ,B9," $	2,300,000.00 ",2/1/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6544,25, ,B2,1242 EAST 9TH STREET, ,11230,2,0,2,"2,950","2,640",1925, 	1 ,B2," $	1,300,000.00 ",9/12/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6544,77, ,B2,1241 EAST 8TH   STREET, ,11230,2,0,2,"4,000","3,264",1920, 	1 ,B2," $	2,200,000.00 ",2/28/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6545,36, ,B2,1272 EAST 10 STREET, ,11230,2,0,2,"4,000","2,852",1910, 	1 ,B2, $	-00.00 ,3/2/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6545,79, ,B2,1217 EAST 9TH   STREET, ,11230,2,0,2,"3,000","2,552",1925, 	1 ,B2," $	275,000.00 ",5/25/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6546,12, ,S2,1552 CONEY ISLAND AVENUE, ,11230,2,1,3,"2,000","2,480",1931, 	1 ,S2," $	1,035,000.00 ",4/7/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6546,49, ,B2,1291 EAST 10TH STREET, ,11230,2,0,2,"3,167","2,552",1920, 	1 ,B2, $	-00.00 ,6/26/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6564,48, ,B1,117 AVENUE N, ,11230,2,0,2,"2,850","2,492",1925, 	1 ,B1, $	-00.00 ,3/8/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6564,52, ,S2,1593 MC DONALD AVENUE, ,11230,2,1,3,"1,640","3,200",1931, 	1 ,S2," $	1,398,000.00 ",2/21/18
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6565,71, ,B3,1407 EAST 2ND STREET, ,11230,2,0,2,"4,520","2,292",1915, 	1 ,B3, $	-00.00 ,5/31/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6566,6, ,B2,314 AVENUE M, ,11230,2,0,2,"2,750","2,640",1930, 	1 ,B2," $	950,000.00 ",4/14/17
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6566,79, ,B1,1409 EAST 3RD   STREET, ,11230,2,0,2,"2,800","2,712",1930, 	1 ,B1, $	-00.00 ,5/19/17
