BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10746,29, ,A1,93-09 224TH   STREET, ,11428,1,0,1,"3,000","1,340",1930,1,A1,0,8/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10747,41, ,A1,224-09 93RD   AVENUE, ,11428,1,0,1,"4,000","1,200",1930,1,A1,"350,000",7/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10748,10, ,A1,92-61 222ND STREET, ,11428,1,0,1,"4,000","1,538",1930,1,A1,"455,000",10/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10748,10, ,A1,92-61 222ND   STREET, ,11428,1,0,1,"4,000","1,538",1930,1,A1,"300,000",5/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10749,40, ,A1,222-25 EDMORE AVENUE, ,11428,1,0,1,"3,100","1,056",1920,1,A1,0,8/3/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10750,7, ,A1,92-65 224TH   STREET, ,11428,1,0,1,"3,000","1,908",1925,1,A1,"430,000",11/28/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10751,3, ,A1,92-55 224TH   STREET, ,11428,1,0,1,"3,200","1,496",1925,1,A1,500,3/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10751,23, ,A1,224-30 DAVENPORT AVENUE, ,11428,1,0,1,"3,000","1,552",1925,1,A1,"250,000",9/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10751,23, ,A1,224-30 DAVENPORT AVENUE, ,11428,1,0,1,"3,000","1,552",1925,1,A1,0,9/8/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10751,25, ,A1,224-38 DAVENPORT AVENUE, ,11428,1,0,1,"3,000","1,614",1925,1,A1,0,4/10/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10753,15, ,A1,222-16 92ND   AVENUE, ,11428,1,0,1,"2,500","1,312",1935,1,A1,"557,000",2/23/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10753,27, ,A1,92-08 224TH STREET, ,11428,1,0,1,"2,600","1,280",1935,1,A1,"535,000",8/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10754,31, ,A1,224-15 DAVENPORT AVE, ,11428,1,0,1,"4,000","1,116",1930,1,A1,"458,000",3/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10755,36, ,A1,224-19 92ND   ROAD, ,11428,1,0,1,"4,000","1,300",1930,1,A1,0,8/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,8, ,A5,217-08 100TH   AVENUE, ,11429,1,0,1,"1,280","1,528",1960,1,A5,0,4/28/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,15, ,A1,217-24 100TH AVENUE, ,11429,1,0,1,"4,000","1,656",1930,1,A1,"435,000",1/19/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,48, ,A5,217-75 HEMPSTEAD AVENUE, ,11429,1,0,1,"1,216","1,432",1960,1,A5,"350,000",2/21/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,52, ,A5,217-67 HEMPSTEAD AVENUE, ,11429,1,0,1,"1,200","1,432",1960,1,A5,"360,000",9/26/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,64, ,A5,217-43 HEMPSTEAD AVENUE, ,11429,1,0,1,"1,104","1,528",1960,1,A5,"150,000",12/21/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10761,72, ,A5,217-27 HEMPSTEAD AVENUE, ,11429,1,0,1,"1,040","1,528",1960,1,A5,"435,000",1/16/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10765,9, ,A1,99-11 217TH LANE, ,11429,1,0,1,"2,646","1,440",1925,1,A1,"507,500",7/27/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10765,57, ,A2,217-99 218TH   STREET, ,11429,1,0,1,"2,475",522,1920,1,A2,0,4/24/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10767,50, ,A1,218-27 101ST AVENUE, ,11429,1,0,1,"2,500","1,140",1925,1,A1,"240,000",5/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10768,14, ,A1,218-14 99TH AVENUE, ,11429,1,0,1,"2,692","1,568",1920,1,A1,"589,000",2/8/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10768,14, ,A1,218-14 99TH   AVENUE, ,11429,1,0,1,"2,692","1,568",1920,1,A1,"170,000",5/17/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10772,4, ,S1,218-75 HEMPSTEAD AVENUE, ,11429,1,1,2,"1,840","2,200",1924,1,S1,"600,000",11/14/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10773,35, ,A1,219-29 102ND   AVENUE, ,11429,1,0,1,"6,000","2,301",1915,1,A1,"690,000",8/14/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10776,38, ,A1,220-19 102ND   AVENUE, ,11429,1,0,1,"4,000","1,440",1920,1,A1,"465,000",11/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10777,7, ,A1,101-21 221ST   STREET, ,11429,1,0,1,"4,000","1,414",1920,1,A1,"300,000",11/8/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10777,67, ,A5,102-21 221ST STREET, ,11429,1,0,1,"1,520","1,586",1960,1,A5,"420,000",3/28/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10780,19, ,A1,100-40 222ND   STREET, ,11429,1,0,1,"5,000","1,422",1925,1,A1,"310,000",5/24/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10780,19, ,A1,100-40 222ND STREET, ,11429,1,0,1,"5,000","1,422",1925,1,A1,0,5/24/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10781,38, ,A1,100-22 222ND STREET, ,11429,1,0,1,"4,000","1,554",1925,1,A1,"610,000",1/19/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10782,20, ,A1,218-84 99 AVENUE, ,11429,1,0,1,"5,250","1,532",1920,1,A1,"505,786",7/21/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10785,6, ,A1,99-05 220TH STREET, ,11429,1,0,1,"4,040","1,608",1925,1,A1,0,8/23/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10785,12, ,A1,220-14 99TH AVENUE, ,11429,1,0,1,"3,960","1,688",1925,1,A1,0,5/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10786,9, ,A1,97-39 220TH STREET, ,11429,1,0,1,"3,700","1,572",1925,1,A1,"570,000",8/31/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10789,33, ,A1,97-06 222ND   STREET, ,11429,1,0,1,"2,820","1,077",1925,1,A1,"344,760",3/6/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10789,107, ,A1,96-05 221 STREET, ,11429,1,0,1,"2,805","1,118",1930,1,A1,0,6/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10795,18, ,A1,101-21 222ND   STREET, ,11429,1,0,1,"4,000","1,482",1930,1,A1,"469,000",5/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10813,29, ,A1,94-66 224TH   STREET, ,11428,1,0,1,"4,620","1,408",1920,1,A1,"370,000",6/8/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10814,48, ,A1,9439 224TH STREET, ,11428,1,0,1,"2,800","1,292",1920,1,A1,0,5/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11083,8, ,A5,98-33 212 STREET, ,11429,1,0,1,"1,473","1,150",1920,1,A5,"440,000",4/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11086,35, ,A2,102-22 213TH STREET, ,11429,1,0,1,"6,363","1,380",1930,1,A2,"475,000",11/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11087,8, ,A2,99-31 213TH STREET, ,11429,1,0,1,"4,650","1,336",1930,1,A2,"385,000",5/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11088,36, ,A1,102-30 215TH   STREET, ,11429,1,0,1,"3,000","1,456",1930,1,A1,"505,000",12/12/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11088,45, ,A1,214-09 104TH   AVENUE, ,11429,1,0,1,"2,500","1,152",1930,1,A1,0,11/6/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11089,30, ,A1,99-08 216TH STREET, ,11429,1,0,1,"2,525",994,1930,1,A1,"450,000",4/21/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11089,48, ,A1,21519 102 AVE, ,11429,1,0,1,"2,500","1,136",1930,1,A1,"415,000",1/3/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11092,12, ,A1,102-19 216 STREET, ,11429,1,0,1,"3,750","1,120",1925,1,A1,0,5/12/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,5, ,A1,104-67 212TH   STREET, ,11429,1,0,1,"3,000","1,818",1920,1,A1,0,10/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,5, ,A1,104-67 212TH   STREET, ,11429,1,0,1,"3,000","1,818",1920,1,A1,0,10/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,7, ,A1,104-65 212 STREET, ,11429,1,0,1,"3,000","1,818",1920,1,A1,"200,000",9/18/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,11, ,A1,104-55 212TH   STREET, ,11429,1,0,1,"3,000","1,476",1920,1,A1,"470,000",8/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,150, ,A1,212-11 HOLLIS AVENUE, ,11429,1,0,1,"4,000","1,188",1920,1,A1,"620,000",10/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11097,150, ,A1,212-11 HOLLIS AVENUE, ,11429,1,0,1,"4,000","1,188",1920,1,A1,"375,000",6/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11098,104, ,A1,10453 212 PL, ,11429,1,0,1,"3,082","1,654",1920,1,A1,0,1/31/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11099,34, ,A1,104-01 214TH   STREET, ,11429,1,0,1,"2,500","1,397",1935,1,A1,0,4/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11099,58, ,A1,106-04 215TH   STREET, ,11429,1,0,1,"4,400","1,474",1925,1,A1,"377,373",5/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11101,31, ,A1,215-32 106TH   AVENUE, ,11429,1,0,1,"3,753","1,488",1925,1,A1,"545,000",5/18/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11101,38, ,A1,216-06 106TH AVENUE, ,11429,1,0,1,"3,537","1,744",1925,1,A1,"1,000",10/23/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11101,87, ,A1,21507 HOLLIS AVENUE, ,11429,1,0,1,"8,255","2,497",1930,1,A1,"895,000",10/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11102,12, ,A1,104-03 216TH STREET, ,11429,1,0,1,"2,892","1,136",1920,1,A1,"390,000",3/9/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11104,42, ,A1,103-20 217TH   LANE, ,11429,1,0,1,"2,500",821,1940,1,A1,"390,000",9/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11106,53, ,S1,218-26 HEMPSTEAD AVENUE, ,11429,1,1,2,"1,725","2,000",1930,1,S1,"370,000",6/27/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11107,48, ,A1,103-06 218TH   PLACE, ,11429,1,0,1,"3,500","1,568",1935,1,A1,"450,000",6/7/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11108,35, ,A5,218-26 104 AVENUE, ,11429,1,0,1,"1,733","1,760",1925,1,A5,"443,000",9/11/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11112,11, ,A1,208-22 BARDWELL AVENUE, ,11429,1,0,1,"4,000","1,464",1930,1,A1,"290,000",5/5/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11115,28, ,A5,212-04 HOLLIS AVENUE, ,11429,1,0,1,"1,710","1,224",1945,1,A5,"430,000",7/28/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11115,37, ,A5,212-22 HOLLIS AVENUE, ,11429,1,0,1,"1,566","1,224",1945,1,A5,0,10/26/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11116,1, ,A1,109-57 213TH STREET, ,11429,1,0,1,"4,000","1,960",1920,1,A1,"525,000",7/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11116,14, ,A1,109-33 213TH   STREET, ,11429,1,0,1,"4,000","1,984",1925,1,A1,100,1/19/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11116,40, ,A1,109-08 214TH   STREET, ,11429,1,0,1,"4,000","1,688",1910,1,A1,0,2/1/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11117,41, ,A1,109-12 215TH STREET, ,11429,1,0,1,"3,000","1,746",1920,1,A1,"494,000",7/11/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11117,44, ,A1,109-20 215 ST, ,11429,1,0,1,"3,000","1,704",1920,1,A1,"476,000",1/24/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11119,12, ,A1,109-35 216TH STREET, ,11429,1,0,1,"4,000","1,120",1930,1,A1,"620,000",8/29/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11119,12, ,A1,109-35 216TH   STREET, ,11429,1,0,1,"4,000","1,120",1930,1,A1,"361,000",3/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11120,23, ,A1,109-15 217TH STREET, ,11429,1,0,1,"4,000","1,330",1930,1,A1,"530,124",10/13/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11122,53, ,A1,209-37 111 AVE, ,11429,1,0,1,"3,000","1,248",1930,1,A1,0,8/15/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,15, ,A1,209-46 111TH AVENUE, ,11429,1,0,1,"3,000","1,626",1925,1,A1,"545,000",3/31/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,31, ,A1,111-10 212TH   STREET, ,11429,1,0,1,"3,000","1,084",1925,1,A1,"455,000",12/22/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,42, ,A1,209-51 111TH ROAD, ,11429,1,0,1,"3,000","1,674",1925,1,A1,"260,000",12/15/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,48, ,A1,209-41 111TH   ROAD, ,11429,1,0,1,"3,000","1,368",1925,1,A1,0,12/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,57, ,A1,209-25 111TH ROAD, ,11429,1,0,1,"3,000","1,368",1925,1,A1,0,10/23/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11123,57, ,A1,209-25 111TH   ROAD, ,11429,1,0,1,"3,000","1,368",1925,1,A1,0,10/23/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11125,4, ,A1,209-61 112TH   ROAD, ,11429,1,0,1,"2,725","1,568",1920,1,A1,"529,000",4/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11125,21, ,A1,209-31 112TH ROAD, ,11429,1,0,1,"2,725","1,568",1920,1,A1,"450,000",10/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11125,42, ,A1,209-48 112TH   AVENUE, ,11429,1,0,1,"3,016","1,568",1920,1,A1,"519,000",11/22/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11125,42, ,A1,209-48 112TH AVE, ,11429,1,0,1,"3,016","1,568",1920,1,A1,"289,000",5/12/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11126,15, ,A1,111-11 212 STREET, ,11429,1,0,1,"3,000","1,096",1920,1,A1,"410,000",3/13/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11127,55, ,A1,110-35 213TH   STREET, ,11429,1,0,1,"3,000","1,386",1920,1,A1,"465,000",4/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11128,34, ,A1,111-20 WITTHOFF STREET, ,11429,1,0,1,"3,443","1,517",1920,1,A1,"560,000",12/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11128,34, ,A1,111-20 WITTHOFF STREET, ,11429,1,0,1,"3,443","1,517",1920,1,A1,"300,000",6/21/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11129,19, ,A0,110-15 215TH STREET, ,11429,1,0,1,"4,000","1,155",1950,1,A0,"500,000",11/3/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11130,5, ,A1,216-10 110TH   AVENUE, ,11429,1,0,1,"3,000","1,488",1930,1,A1,0,9/21/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11131,6, ,A1,210-33 113TH   AVENUE, ,11432,1,0,1,"3,150","1,596",1930,1,A1,0,11/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11131,6, ,A1,210-33 113TH   AVENUE, ,11432,1,0,1,"3,150","1,596",1930,1,A1,0,11/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11133,108, ,A1,213-17 NASHVILLE BOULEVARD, ,11429,1,0,1,"2,400","1,024",1930,1,A1,"510,000",11/16/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11134,11, ,A5,114-49 COLFAX ST, ,11411,1,0,1,"2,300","1,548",1940,1,A5,"452,500",9/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11134,42, ,A5,113-34 SPRINGFIELD BLVD, ,11429,1,0,1,"3,181","1,056",1965,1,A5,"320,000",9/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11135,101, ,A1,113-53 212TH   STREET, ,11429,1,0,1,"2,384","1,296",1930,1,A1,"440,000",9/12/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11136,3, ,A1,214-04 113TH AVENUE, ,11429,1,0,1,"3,000","1,672",1930,1,A1,"375,000",9/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11136,48, ,A1,213-11 MURDOCK AVENUE, ,11429,1,0,1,"3,000","1,720",1930,1,A1,"600,000",5/26/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11138,55, ,A1,213-40 112TH   AVENUE, ,11429,1,0,1,"3,000","1,572",1925,1,A1,"412,000",8/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11138,56, ,A1,213-42 112TH AVENUE, ,11429,1,0,1,"3,000","1,313",1925,1,A1,"425,000",1/11/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11138,58, ,A1,21346 112 AVENUE, ,11429,1,0,1,"2,500","1,572",1925,1,A1,"460,000",3/29/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11140,136, ,A1,214-07 113TH   AVENUE, ,11429,1,0,1,"3,000","1,400",1930,1,A1,0,2/21/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11140,139, ,A1,214-01 113 AVENUE, ,11429,1,0,1,"4,000","1,680",1930,1,A1,"386,900",5/22/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11140,139, ,A1,214-01 113 AVENUE, ,11429,1,0,1,"4,000","1,680",1930,1,A1,0,5/22/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11140,147, ,A1,214-06 112TH ROAD, ,11429,1,0,1,"3,000","1,304",1930,1,A1,"350,000",9/29/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11141,105, ,A1,214-37 112TH ROAD, ,11429,1,0,1,"3,000","1,500",1930,1,A1,"301,000",2/8/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11142,21, ,A1,215-07 112TH   AVENUE, ,11429,1,0,1,"3,000","1,672",1930,1,A1,"460,000",10/17/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11142,35, ,A1,21516 111 ROAD, ,11429,1,0,1,"3,000","1,392",1930,1,A1,"495,000",4/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11144,3, ,A1,215-05 111TH ROAD, ,11429,1,0,1,"3,000","1,672",1930,1,A1,"321,113",2/20/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11145,51, ,A1,216-19 111TH AVENUE, ,11429,1,0,1,"2,500","1,552",1920,1,A1,0,11/9/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11147,37, ,A2,110-26 SPRINGFIELD BOULEVAR, ,11429,1,0,1,"4,250","1,170",1955,1,A2,"400,000",5/11/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11150,48, ,A1,107-34 ROBARD LANE, ,11429,1,0,1,"3,263","1,352",1920,1,A1,"237,500",12/11/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11151,8, ,A1,107-16 SPRINGFIELD BOULEVAR, ,11429,1,0,1,"5,383","1,584",1920,1,A1,0,5/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11151,25, ,A5,108-22 SPRINGFIELD BLVD, ,11429,1,0,1,"3,375","1,728",1920,1,A5,"247,500",10/25/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11151,28, ,A1,108-26 SPRINGFIELD BLVD, ,11429,1,0,1,"3,375","1,272",1920,1,A1,0,2/23/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11153,13, ,A5,103-23 SPRINGFIELD BLVD, ,11429,1,0,1,"2,296","1,240",2006,1,A5,"509,000",9/13/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11154,36, ,A5,102-34 220TH STREET, ,11429,1,0,1,"1,216","1,496",1960,1,A5,"485,500",1/26/2018
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11154,36, ,A5,102-34 220TH   STREET, ,11429,1,0,1,"1,216","1,496",1960,1,A5,"305,500",5/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11158,11, ,A1,221-12 103RD AVENUE, ,11429,1,0,1,"2,600","1,232",1925,1,A1,"444,700",8/22/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11158,14, ,A1,221-20 103RD AVENUE, ,11429,1,0,1,"2,600","1,232",1925,1,A1,"350,000",11/1/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11158,14, ,A1,221-20 103RD AVENUE, ,11429,1,0,1,"2,600","1,232",1925,1,A1,"275,000",5/4/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11160,82, ,A1,103-07 223 STREET, ,11429,1,0,1,"4,000","2,156",1935,1,A1,0,6/8/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11160,84, ,A1,103-03 223RD STREET, ,11429,1,0,1,"4,000","2,178",1935,1,A1,"525,000",8/30/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11160,86, ,A0,223-14 103 AVENUE, ,11429,1,0,1,"4,000","1,163",1945,1,A0,"469,000",8/24/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11160,102, ,A0,223-46 103RD   AVENUE, ,11429,1,0,1,"4,000","1,163",1945,1,A0,0,10/16/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11163,66, ,A2,104-40 219TH   STREET, ,11429,1,0,1,"4,826","1,012",1950,1,A2,0,5/15/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11166,52, ,A1,105-12 221ST   STREET, ,11429,1,0,1,"3,000","1,224",1920,1,A1,"495,000",10/19/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11168,44, ,A1,104-10 223RD   STREET, ,11429,1,0,1,"2,850","1,746",1930,1,A1,"460,000",8/9/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11168,48, ,A1,104-20 223RD ST, ,11429,1,0,1,"3,800","1,746",1930,1,A1,"575,000",7/14/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11168,56, ,A1,221-25 105 AVENUE, ,11429,1,0,1,"2,600","1,216",1930,1,A1,0,8/11/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11169,40, ,A1,221-20 105TH AVENUE, ,11429,1,0,1,"2,600","1,200",1935,1,A1,"493,000",3/2/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11169,41, ,A1,221-22 105TH   AVENUE, ,11429,1,0,1,"2,600","1,472",1935,1,A1,"450,000",10/20/2017
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11169,45, ,A1,22130 105 AVENUE, ,11429,1,0,1,"2,600","1,200",1935,1,A1,"440,000",9/29/2017
